timestamp,client_ip,server_ip,client_port,server_port,ip_header_protocol,method,uri,host,referer,user-agent,cookie
2021-10-13 09:34:36.864627,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=echo.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:37.845066,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=cors.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:38.836357,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=content-security-policy.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:39.846146,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=cache-control.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:40.841734,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=framing.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:41.825836,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=user-agent-impersonation.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:42.810757,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=upload-file.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:43.790008,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=ssl-misconfiguration.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:44.865298,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=phpinfo.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:45.844302,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=robots-txt.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:46.818759,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=dns-lookup.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:47.799263,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=echo.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:48.871266,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=cors.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:49.847126,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=content-security-policy.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:50.821143,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=pen-test-tool-lookup.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:51.804957,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=user-info.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:52.770264,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=set-background-color.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:53.867636,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=html5-storage.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:54.847433,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=capture-data.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:55.836049,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=document-viewer.php&PathToDocument=documentation/how-to-access-Mutillidae-over-Virtual-Box-network.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:56.822122,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=arbitrary-file-inclusion.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:57.848462,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=xml-validator.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:58.824011,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=user-info-xpath.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:34:59.801450,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=user-poll.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:00.880717,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=register.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:01.861446,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=browser-info.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:02.842236,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=back-button-discussion.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:03.823836,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=styling-frame.php&page-to-frame=styling.php%3Fpage-title%3DStyling+with+Mutillidae,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:04.815104,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=password-generator.php&username=anonymous,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:05.797803,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=client-side-control-challenge.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:06.884706,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=add-to-your-blog.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:07.862424,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=view-someones-blog.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:08.841131,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=register.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:09.820019,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=edit-account-profile.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:10.796503,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=show-log.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:11.882253,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=html5-storage.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:12.855825,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=password-generator.php&username=anonymous,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:13.839797,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=add-to-your-blog.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:14.819585,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=register.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:15.804821,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=user-poll.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:16.795263,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=add-to-your-blog.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:17.882777,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=view-someones-blog.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:18.858993,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=show-log.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:19.837163,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=dns-lookup.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:20.785583,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=echo.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:21.874229,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=cors.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:22.852169,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=content-security-policy.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:23.832205,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=user-info.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:24.811737,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=user-info-xpath.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:25.789953,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:26.880304,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=set-background-color.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:27.866125,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=pen-test-tool-lookup.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:28.845050,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=document-viewer.php&PathToDocument=documentation/how-to-access-Mutillidae-over-Virtual-Box-network.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:29.848518,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=browser-info.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:30.849723,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=show-log.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:31.854937,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=site-footer-xss-discussion.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:32.833635,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=back-button-discussion.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:33.807548,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=document-viewer.php&PathToDocument=documentation/how-to-access-Mutillidae-over-Virtual-Box-network.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:34.796557,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:35.875458,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=html5-storage.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:36.857779,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=pen-test-tool-lookup.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:37.839868,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=capture-data.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:38.845967,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=xml-validator.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:39.824836,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=user-info-xpath.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:40.814286,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=styling-frame.php&page-to-frame=styling.php%3Fpage-title%3DStyling+with+Mutillidae,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:41.818146,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=add-to-your-blog.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:42.801701,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=view-someones-blog.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
2021-10-13 09:35:43.877807,192.168.56.105,192.168.56.107,35992,80,6,GET,/mutillidae/index.php?page=show-log.php,192.168.56.107,http://192.168.56.105:8443/test_for_mutillidae/mutillidae/,Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98),$Version=1; PHPSESSID=o4osdu2ktunp1mflgm73homm4b; $Path=/; showhints=0; $Path=/; SameSite=Lax; $Path=/
